index,device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,success_rate,price_range
1645,LG,Android,15.24,yes,no,13.0,5.0,256.0,4.0,3300.0,158.0,2018,366,5.400106512,6.477049283,success,success
1646,LG,Android,12.78,yes,no,13.0,8.0,32.0,4.0,3000.0,162.0,2018,545,4.257596556,5.007563916,success,success
1647,LG,Android,12.78,yes,no,13.0,5.0,32.0,4.0,3000.0,172.3,2018,478,4.635602393,5.301462416,success,success
1648,LG,Android,15.24,yes,no,13.0,5.0,128.0,4.0,3300.0,158.0,2017,860,5.073610093,6.036222784,success,failure
1649,LG,Android,12.75,yes,no,13.0,5.0,32.0,4.0,3000.0,146.0,2017,743,4.631130288,5.519739437,success,failure
1650,LG,Android,12.83,yes,no,13.0,5.0,64.0,4.0,3000.0,149.0,2017,746,4.180675152,5.021641173,success,failure
1651,LG,Android,20.32,yes,no,5.0,5.0,32.0,4.0,3000.0,290.0,2017,730,4.558183395,5.85455603,success,failure
1652,LG,Android,12.75,yes,no,16.0,5.0,32.0,4.0,4100.0,166.5,2017,616,4.442768897,5.637428974,success,failure
1653,LG,Android,12.88,yes,no,13.0,5.0,32.0,4.0,3300.0,163.0,2017,588,4.44370952,5.603335792,success,success
1654,LG,Android,12.83,yes,no,13.0,5.0,16.0,4.0,4500.0,164.0,2017,576,4.131640347,5.192901294,success,success
1655,LG,Android,12.88,yes,no,13.0,5.0,32.0,4.0,3080.0,150.0,2017,613,4.79015486,5.566701934,success,failure
1656,LG,Android,12.88,yes,no,13.0,5.0,16.0,4.0,3200.0,149.0,2016,911,4.430578675,5.296465653,failure,failure
1657,LG,Android,12.78,yes,no,8.0,5.0,16.0,4.0,2800.0,141.8,2017,611,3.971800209,4.498586701,success,failure
1658,LG,Android,12.78,yes,no,13.0,5.0,16.0,4.0,2660.0,140.0,2016,961,4.262679877,5.080161357,failure,failure
1659,LG,Android,12.78,yes,no,13.0,5.0,16.0,4.0,2800.0,144.0,2016,864,4.368814741,5.343529709,success,failure
1660,LG,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2500.0,144.0,2016,632,4.375127893,5.075486266,success,failure
1661,LG,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2500.0,143.0,2017,642,4.07787637,4.598145571,success,failure
1662,LG,Android,12.7,yes,no,5.0,5.0,32.0,4.0,2500.0,138.0,2016,803,4.245204118,4.767884096,success,failure
1663,LG,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2100.0,132.0,2016,549,3.839022113,4.608464753,success,success
1664,LG,Android,25.43,yes,no,5.0,5.0,32.0,4.0,2660.0,510.0,2016,702,5.124796966,5.604698516,success,failure
1665,LG,Android,12.88,yes,no,12.3,5.0,32.0,4.0,3200.0,174.0,2016,859,4.906089261,5.856875452,success,failure
1666,LG,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2100.0,122.0,2016,862,3.969348072,5.193401197,success,failure
1667,LG,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2800.0,133.0,2016,661,4.515136063,5.072357353,success,failure
1668,LG,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2800.0,133.0,2016,681,4.095510549,5.294610505,success,failure
1669,LG,Android,12.83,yes,no,12.3,8.0,32.0,4.0,3000.0,150.0,2016,1015,4.72046123,5.481222087,failure,failure
1670,LG,Android,20.32,yes,no,5.0,5.0,16.0,4.0,2660.0,143.0,2016,574,4.405254761,5.860985634,success,success
1671,LG,Android,20.32,yes,no,5.0,5.0,16.0,4.0,4800.0,309.0,2016,738,4.768478804,5.403667882,success,failure
1672,LG,Android,12.78,yes,no,13.0,5.0,16.0,4.0,4100.0,139.0,2016,556,4.425684604,4.873898771,success,success
1673,LG,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2100.0,121.0,2016,813,4.049172844,4.234686047,success,failure
1674,LG,Android,12.88,yes,no,13.0,5.0,16.0,4.0,2900.0,146.0,2016,706,4.512945242,5.184980681,success,failure
1675,LG,Android,12.88,yes,no,13.0,5.0,16.0,4.0,3000.0,144.6,2016,554,4.209011637,5.019330712,success,success
1676,LG,Android,12.7,yes,no,5.0,2.0,32.0,4.0,1900.0,128.0,2016,986,3.646754528,4.79015486,failure,failure
1677,LG,Android,10.29,yes,no,5.0,0.3,32.0,4.0,1940.0,127.0,2016,924,3.696103299,4.599051505,failure,failure
1678,LG,Android,12.78,yes,no,12.3,8.0,32.0,4.0,2800.0,156.0,2016,981,4.368434681,5.854899988,failure,failure
1679,LG,Android,12.78,yes,no,12.3,8.0,32.0,4.0,2800.0,159.0,2016,726,4.754710253,5.701078823,success,failure
1680,LG,Android,12.75,yes,no,12.3,8.0,16.0,4.0,2520.0,118.0,2016,741,4.31455047,5.352947587,success,failure
1681,LG,Android,12.52,yes,no,13.0,8.0,16.0,4.0,2300.0,120.0,2016,872,4.493568009,4.867380592,success,failure
1682,LG,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2125.0,157.0,2016,824,4.240030949,4.775756487,success,failure
1683,LG,Android,12.88,yes,no,13.0,8.0,16.0,4.0,3000.0,145.0,2016,849,4.568609931,5.140903033,success,failure
1684,LG,Android,12.78,yes,no,13.0,5.0,16.0,4.0,2300.0,142.0,2016,809,4.108576144,5.137620306,success,failure
1685,LG,Android,12.7,yes,no,5.0,5.0,32.0,4.0,2125.0,161.0,2016,578,4.235120483,4.697840521,success,success
1686,LG,Android,10.29,yes,no,5.0,2.0,32.0,4.0,1940.0,120.0,2016,1033,4.020518602,4.611251656,failure,failure
1687,LG,Android,12.83,no,no,13.0,8.0,16.0,4.0,3000.0,158.0,2015,663,4.437934267,5.242646082,success,failure
1688,LG,Android,12.88,yes,no,13.0,5.0,16.0,4.0,3000.0,169.8,2015,599,4.474491862,5.252063982,success,success
1689,LG,Android,12.88,yes,no,16.0,5.0,32.0,4.0,3000.0,192.0,2015,867,4.764393692,5.519779505,success,failure
1690,LG,Android,12.75,yes,no,12.3,5.0,16.0,4.0,2700.0,136.0,2015,983,4.174541104,5.595603175,failure,failure
1691,LG,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2050.0,150.0,2015,565,4.446291681,5.245127538,success,success
1692,LG,Android,25.43,yes,no,5.0,2.0,16.0,4.0,7400.0,489.0,2015,981,4.751432693,5.521460918,failure,failure
1693,LG,Android,20.32,yes,no,5.0,2.0,32.0,4.0,4200.0,347.0,2015,709,4.401706705,5.705614129,success,failure
1694,LG,Android,7.67,yes,no,3.15,0.3,16.0,4.0,1700.0,143.0,2015,1002,3.619797293,5.011634794,failure,failure
1695,LG,Android,10.29,yes,no,5.0,0.3,32.0,4.0,1900.0,138.9,2015,713,3.503453082,4.502583597,success,failure
1696,LG,Android,12.7,no,no,8.0,5.0,32.0,4.0,2540.0,155.0,2015,881,3.909219078,4.879767019,success,failure
1697,LG,Android,12.75,yes,no,8.0,5.0,32.0,4.0,2300.0,139.0,2015,821,3.983226764,5.07348489,success,failure
1698,LG,Others,7.62,no,no,1.3,5.0,32.0,0.25,950.0,125.0,2015,674,3.839452313,4.614625345,success,failure
1699,LG,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2540.0,136.0,2015,798,4.230913005,5.022827335,success,failure
1700,LG,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,155.0,2015,570,4.928122873,5.635467944,success,success
1701,LG,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,155.0,2015,617,4.634631896,5.706578562,success,failure
1702,LG,Android,12.88,yes,no,8.0,5.0,32.0,4.0,3000.0,165.9,2015,746,4.186619838,5.189283446,success,failure
1703,LG,Android,12.88,yes,no,13.0,5.0,32.0,4.0,3000.0,163.0,2015,814,4.524285457,5.522220629,success,failure
1704,LG,Android,12.7,yes,no,8.0,2.1,16.0,4.0,2610.0,135.0,2015,980,4.161847435,5.396532414,failure,failure
1705,LG,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2540.0,137.0,2015,930,3.946037884,4.937777822,failure,failure
1706,LG,Android,10.34,yes,no,8.0,1.0,32.0,4.0,2100.0,124.4,2015,1003,4.029806041,4.80098365,failure,failure
1707,LG,Android,10.29,yes,no,5.0,0.3,32.0,4.0,1900.0,140.0,2015,696,3.645710959,4.788907407,success,failure
1708,LG,Android,10.16,yes,no,5.0,0.3,16.0,4.0,1900.0,128.0,2015,652,3.731220295,4.51008998,success,failure
1709,LG,Android,12.83,yes,no,13.0,2.1,16.0,4.0,3000.0,152.0,2015,561,4.556714966,5.599939326,success,success
1710,LG,Android,10.29,yes,no,5.0,0.3,16.0,4.0,2100.0,138.9,2014,695,3.435920818,3.929273359,success,failure
1711,LG,Android,12.7,no,no,8.0,1.3,32.0,4.0,2460.0,140.45,2014,959,3.749268754,4.874662829,failure,failure
1712,LG,Android,10.29,no,no,8.0,0.3,16.0,4.0,1820.0,153.7,2014,778,3.999667515,4.602967762,success,failure
1713,LG,Android,12.83,yes,no,13.0,2.1,32.0,4.0,3000.0,149.0,2014,588,4.410978457,5.524775419,success,success
1714,LG,Android,12.93,yes,no,13.0,2.1,32.0,4.0,3000.0,182.0,2014,776,4.115616697,5.530063807,success,failure
1715,LG,Android,10.29,yes,no,5.0,0.3,16.0,4.0,2100.0,129.6,2014,1025,3.97724879,4.624972813,failure,failure
1716,LG,Android,10.24,no,no,5.0,0.3,16.0,4.0,1540.0,119.0,2014,890,3.2820384,4.50821866,success,failure
1717,LG,Android,10.24,no,no,5.0,0.3,16.0,4.0,1700.0,140.45,2014,564,3.781686504,4.518413322,success,success
1718,LG,Android,12.83,no,no,13.0,1.3,32.0,4.0,3000.0,163.0,2014,1000,4.711779921,5.475165639,failure,failure
1719,LG,Android,12.7,no,no,8.0,1.0,32.0,4.0,2540.0,137.0,2014,646,3.819907717,4.619763188,success,failure
1720,LG,Android,10.29,no,no,8.0,0.3,16.0,4.0,1900.0,145.0,2014,708,3.637059705,4.701116527,success,failure
1721,LG,Android,20.32,yes,no,5.0,1.3,16.0,4.0,4200.0,344.0,2014,775,4.29837325,5.473152638,success,failure
1722,LG,Android,12.88,yes,no,8.0,1.3,32.0,4.0,3200.0,167.0,2014,1009,4.185403293,5.59905139,failure,failure
1723,LG,Android,12.75,yes,no,13.0,2.1,32.0,4.0,2610.0,146.8,2014,952,4.130676491,5.888822555,failure,failure
1724,LG,Android,17.78,yes,no,5.0,0.3,16.0,4.0,4000.0,294.8,2014,708,4.485485343,5.243333058,success,failure
1725,LG,Android,10.16,no,no,3.15,0.3,16.0,4.0,1900.0,142.0,2014,715,3.270708974,4.624384405,success,failure
1726,LG,Android,7.67,no,no,2.0,1.3,16.0,4.0,1540.0,140.45,2014,952,3.384051223,4.116595171,failure,failure
1727,LG,Android,12.88,yes,no,8.0,1.3,32.0,4.0,3200.0,168.1,2014,1048,4.785823686,5.69950668,failure,failure
1728,LG,Android,12.83,yes,no,13.0,2.1,32.0,4.0,3000.0,154.0,2014,752,4.799831955,5.802148586,success,failure
1729,LG,Android,12.7,no,no,8.0,1.3,32.0,4.0,2540.0,140.45,2014,801,4.287853308,5.347631203,success,failure
1730,LG,Android,12.7,yes,no,8.0,1.3,32.0,4.0,2540.0,134.0,2014,780,4.015120963,5.244125137,success,failure
1731,LG,Android,10.24,no,no,5.0,0.3,16.0,4.0,2100.0,127.0,2014,563,4.025530246,5.245338442,success,success
1732,LG,Android,12.83,yes,no,13.0,2.1,32.0,4.0,3000.0,149.7,2014,909,4.533459338,5.702314731,failure,failure
1733,LG,Android,12.83,yes,no,13.0,2.1,16.0,4.0,3000.0,149.0,2014,688,4.415944853,5.699707517,success,failure
1734,LG,Android,10.34,yes,no,8.0,1.3,32.0,4.0,3000.0,136.1,2014,980,3.763986927,4.864066907,failure,failure
1735,LG,Android,25.43,yes,no,5.0,1.3,16.0,4.0,8000.0,535.8,2014,569,5.045229939,5.600974255,success,success
1736,LG,Android,25.43,no,no,5.0,1.3,16.0,4.0,8000.0,523.0,2014,910,4.803283068,5.566166561,failure,failure
1737,LG,Android,20.32,no,no,5.0,1.3,16.0,4.0,4200.0,342.0,2014,782,4.326381781,5.400241986,success,failure
1738,LG,Android,17.78,no,no,3.15,1.3,32.0,4.0,4000.0,293.0,2014,1015,4.25177557,5.071604954,failure,failure
1739,LG,Android,12.7,no,no,5.0,0.3,16.0,4.0,2540.0,140.45,2014,722,3.762129916,4.786491242,success,failure
1740,LG,Android,10.34,yes,no,5.0,0.3,32.0,4.0,2440.0,123.9,2014,1005,4.322143925,5.389710795,failure,failure
1741,LG,Android,10.24,no,no,5.0,0.3,16.0,4.0,2100.0,126.0,2014,751,3.988984047,5.017478493,success,failure
1742,LG,Android,20.4,yes,no,5.0,1.3,16.0,4.0,4600.0,339.9,2014,996,4.68203863,5.38609928,failure,failure
1743,LG,Android,10.29,yes,no,5.0,0.3,16.0,4.0,2440.0,129.6,2014,592,3.354105774,5.291494141,success,success
1744,LG,Android,10.34,yes,no,13.0,1.3,32.0,4.0,2440.0,121.0,2014,632,4.261975404,5.477968695,success,failure
1745,LG,Android,10.34,yes,no,8.0,1.3,32.0,4.0,2440.0,121.0,2014,888,4.071417058,5.194344776,success,failure
1746,LG,Android,10.34,no,no,8.0,1.3,32.0,4.0,2440.0,121.0,2014,646,3.597312261,5.073171813,success,failure
1747,LG,Android,10.34,no,no,5.0,0.3,32.0,4.0,2540.0,125.0,2014,597,3.867025639,5.669984366,success,success
1748,LG,Android,10.34,no,no,5.0,1.3,32.0,4.0,2540.0,126.0,2014,1018,4.146620707,5.136092511,failure,failure
1749,LG,Android,10.29,no,no,5.0,0.3,16.0,4.0,2100.0,124.0,2014,1091,3.442339325,5.012167453,failure,failure
1750,LG,Android,10.29,no,no,5.0,0.3,16.0,4.0,2100.0,126.6,2014,601,3.776890331,4.859579819,success,failure
1751,LG,Android,7.75,no,no,3.15,1.3,16.0,4.0,2540.0,114.0,2014,646,3.225255432,4.377767578,success,failure
1752,LG,Android,7.75,no,no,3.15,1.3,16.0,4.0,2540.0,113.4,2014,778,3.047850228,4.506233438,success,failure
1753,LG,Android,12.93,yes,no,13.0,2.1,16.0,4.0,3200.0,172.0,2014,853,4.284551613,5.737475116,success,failure
1754,LG,Android,7.62,no,no,2.0,1.3,16.0,4.0,1540.0,104.6,2014,673,3.676300672,4.511848029,success,failure
1755,LG,Android,10.16,yes,no,5.0,0.3,16.0,4.0,2460.0,159.9,2014,744,4.35105183,5.434813111,success,failure
1756,LG,Android,12.83,yes,no,13.0,2.1,32.0,4.0,3140.0,167.0,2013,662,4.75272775,5.525094309,success,failure
1757,LG,Android,12.57,yes,no,8.0,1.3,16.0,4.0,2300.0,130.0,2013,633,4.241902127,5.566319554,success,failure
1758,LG,Android,15.24,yes,no,13.0,2.1,32.0,4.0,3500.0,177.0,2013,984,4.238444906,5.885715067,failure,failure
1759,LG,Others,10.16,no,no,5.0,1.3,16.0,4.0,1540.0,122.5,2013,1093,3.884651809,5.012433676,failure,failure
1760,LG,Android,12.83,no,no,8.0,1.3,32.0,4.0,3140.0,161.0,2013,803,4.271653577,5.522380495,success,failure
1761,LG,Android,12.83,no,no,8.0,1.3,32.0,4.0,3140.0,161.0,2013,670,4.543188394,5.482886396,success,failure
1762,LG,Android,7.67,no,no,3.15,1.3,16.0,4.0,1540.0,110.0,2013,949,3.081451149,4.254051208,failure,failure
1763,LG,Android,20.4,no,no,5.0,1.3,16.0,4.0,4600.0,338.0,2013,780,4.618382517,5.708670509,success,failure
1764,LG,Android,12.75,yes,no,13.0,2.1,16.0,4.0,3000.0,143.0,2013,1077,4.098502572,5.600309066,failure,failure
1765,LG,Android,10.34,no,no,8.0,1.3,32.0,4.0,2150.0,120.0,2013,880,4.023385473,5.524895015,success,failure
1766,LG,Android,10.16,yes,no,5.0,0.3,32.0,4.0,2460.0,169.8,2013,914,4.423408472,5.561950057,failure,failure
1767,LG,Android,10.34,no,no,13.0,1.3,16.0,4.0,2280.0,141.2,2013,668,4.339249605,5.59456267,success,failure
1768,LG,Android,7.82,no,no,3.15,1.3,16.0,4.0,1700.0,125.0,2013,592,3.479700443,4.704381836,success,success
1769,LG,Android,7.82,no,no,3.15,1.3,16.0,4.0,1700.0,125.0,2013,1008,3.493472658,4.698387268,failure,failure
1770,LG,Android,7.67,no,no,3.15,1.3,16.0,4.0,1540.0,110.0,2013,941,3.291382516,4.083620599,failure,failure
1771,LG,Android,10.16,yes,no,5.0,0.3,16.0,4.0,2460.0,113.4,2013,703,3.815732345,4.596230344,success,failure
1772,LG,Android,10.24,yes,no,5.0,1.3,32.0,4.0,2460.0,129.0,2013,718,4.527640983,5.598162666,success,failure
1773,LG,Android,10.34,yes,no,8.0,1.3,32.0,4.0,2540.0,133.2,2013,970,4.305415532,5.006560336,failure,failure
1774,LG,Android,10.29,yes,no,5.0,1.3,16.0,4.0,2460.0,126.0,2013,910,4.236711804,5.308465698,failure,failure
1775,LG,Android,10.24,yes,no,5.0,1.3,32.0,4.0,2150.0,131.0,2013,646,3.911822985,5.400873955,success,failure
1776,LG,Android,12.83,yes,no,13.0,2.1,16.0,4.0,3140.0,172.0,2013,733,4.80811103,5.990789319,success,failure
1777,LG,Android,10.24,no,no,8.0,0.3,16.0,4.0,2460.0,115.5,2013,644,3.850785696,5.01535746,success,failure
1778,LG,Android,10.24,no,no,8.0,0.3,16.0,4.0,2460.0,118.0,2013,565,3.746676553,5.199380619,success,success
1779,LG,Android,10.16,no,no,5.0,1.3,16.0,4.0,1700.0,100.0,2013,723,3.911222685,4.786074072,success,failure
1780,LG,Android,10.16,no,no,5.0,1.3,16.0,4.0,1700.0,103.3,2013,1057,3.278276168,4.954770161,failure,failure
1781,LG,Android,7.67,no,no,3.15,1.3,16.0,4.0,1540.0,110.0,2013,810,3.702782359,4.509979999,success,failure
1782,LG,Android,7.67,no,no,3.15,1.3,16.0,4.0,1540.0,107.0,2013,1054,3.403527997,4.498697941,failure,failure
1783,LG,Android,7.62,no,no,2.0,1.3,16.0,4.0,1540.0,105.0,2013,631,3.280159053,4.063885355,success,failure
1784,LG,Others,5.13,no,no,1.3,1.3,16.0,4.0,1700.0,92.0,2013,766,2.945491057,3.664330581,success,failure
1785,LG,Others,5.13,no,no,1.3,1.3,128.0,4.0,1500.0,97.0,2013,564,3.940999114,4.50335892,success,success
1787,Meizu,Android,13.84,yes,no,13.0,13.0,32.0,4.0,3000.0,150.0,2018,635,4.515901718,4.700298531,success,failure
1788,Meizu,Android,13.84,yes,no,13.0,8.0,16.0,4.0,3000.0,150.0,2018,698,4.164803026,4.490993141,success,failure
1789,Meizu,Android,15.24,yes,no,13.0,8.0,64.0,4.0,3600.0,168.0,2018,605,4.608265391,5.299566586,success,failure
1790,Meizu,Android,15.29,yes,no,13.0,20.0,128.0,4.0,3210.0,160.0,2018,653,4.727830199,5.296014717,success,failure
1791,Meizu,Android,12.88,yes,no,13.0,5.0,64.0,4.0,3100.0,159.0,2018,712,4.529476342,5.000248201,success,failure
1792,Meizu,Android,12.88,yes,no,13.0,5.0,32.0,4.0,3200.0,145.0,2018,606,4.266054458,4.601764393,success,failure
1793,Meizu,Android,15.24,yes,no,13.0,20.0,64.0,4.0,3100.0,154.0,2018,726,4.979007019,5.701880667,success,failure
1794,Meizu,Android,15.24,yes,no,13.0,20.0,128.0,4.0,3010.0,152.0,2018,576,4.68914362,6.012369508,success,success
1795,Meizu,Android,15.37,yes,no,13.0,20.0,256.0,4.0,3570.0,182.0,2018,513,4.936486295,6.17674007,success,success
1796,Meizu,Android,13.84,yes,no,13.0,8.0,16.0,4.0,3070.0,140.0,2018,564,4.463030419,4.941070831,success,success
1797,Meizu,Android,12.88,yes,no,13.0,8.0,32.0,4.0,3300.0,145.0,2018,520,4.194039056,4.864992762,success,success
1798,Meizu,Android,15.11,yes,no,13.0,20.0,64.0,4.0,3500.0,177.0,2018,530,4.660604893,6.175347384,success,success
1799,Meizu,Android,13.87,yes,no,13.0,20.0,64.0,4.0,3000.0,152.0,2018,588,4.543081994,5.991264527,success,success
1800,Meizu,Android,13.87,yes,no,12.0,20.0,64.0,4.0,3000.0,145.0,2018,722,4.994980054,5.483842121,success,failure
1801,Meizu,Android,15.21,yes,no,13.0,8.0,64.0,4.0,3360.0,160.0,2018,637,4.825670246,5.62948987,success,failure
1802,Meizu,Android,12.88,yes,no,16.0,8.0,32.0,4.0,3000.0,160.0,2018,675,4.434856248,5.003677814,success,failure
1803,Meizu,Android,12.75,yes,no,13.0,8.0,32.0,4.0,3070.0,143.0,2017,764,4.293195421,4.871756295,success,failure
1804,Meizu,Android,12.83,yes,no,12.5,16.0,16.0,4.0,4000.0,173.0,2017,786,4.537426534,5.144524956,success,failure
1805,Meizu,Android,12.88,yes,no,12.0,16.0,64.0,4.0,3500.0,170.0,2017,848,5.202687136,6.214668097,success,failure
1806,Meizu,Android,12.75,yes,no,12.0,16.0,64.0,4.0,3000.0,163.0,2017,785,5.010768619,5.992014396,success,failure
1807,Meizu,Android,12.7,yes,no,8.0,5.0,16.0,4.0,3235.0,135.0,2017,801,3.947969132,4.935768059,success,failure
1808,Meizu,Android,12.83,yes,no,13.0,8.0,64.0,4.0,3400.0,155.0,2017,650,4.374876131,5.346964663,success,failure
1809,Meizu,Android,12.75,yes,no,13.0,5.0,16.0,4.0,3000.0,143.0,2017,606,4.071417058,4.862057943,success,failure
1810,Meizu,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3060.0,175.0,2016,789,4.508108473,5.246181612,success,failure
1811,Meizu,Android,12.88,yes,no,12.0,5.0,64.0,4.0,3400.0,158.0,2016,762,5.127825562,6.311226513,success,failure
1812,Meizu,Android,12.83,yes,no,16.0,5.0,16.0,4.0,3150.0,149.0,2016,718,4.30662937,5.236441963,success,failure
1813,Meizu,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2760.0,139.0,2016,908,4.065430552,5.076485455,failure,failure
1814,Meizu,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3260.0,158.0,2016,1054,4.156693187,5.242804657,failure,failure
1815,Meizu,Android,12.75,yes,no,12.0,5.0,64.0,4.0,3060.0,163.0,2016,1084,5.122236297,6.062272437,failure,failure
1816,Meizu,Android,12.75,yes,no,13.0,5.0,32.0,4.0,3060.0,138.0,2016,931,4.195395806,4.796946902,failure,failure
1817,Meizu,Android,15.24,yes,no,13.0,5.0,64.0,4.0,3060.0,189.0,2016,757,4.814539304,5.599532453,success,failure
1818,Meizu,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3060.0,172.0,2016,704,4.565805462,5.397845909,success,failure
1819,Meizu,Android,12.83,yes,no,12.0,5.0,32.0,4.0,3060.0,155.0,2016,606,4.457134107,5.697898531,success,failure
1820,Meizu,Android,12.7,yes,no,13.0,5.0,32.0,4.0,3060.0,138.0,2016,789,4.151512235,4.784069226,success,failure
1821,Meizu,Android,12.7,yes,no,13.0,5.0,32.0,4.0,3060.0,132.0,2016,869,4.104129863,4.864066907,success,failure
1822,Meizu,Android,12.75,yes,no,21.0,5.0,32.0,4.0,2560.0,160.0,2016,1063,4.923696642,6.014717099,failure,failure
1823,Meizu,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3060.0,163.0,2016,959,4.55902153,5.195398313,failure,failure
1824,Meizu,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3140.0,149.0,2015,966,4.428074948,5.14107859,failure,failure
1825,Meizu,Android,12.88,yes,no,21.0,5.0,32.0,4.0,3050.0,168.0,2015,752,4.846546506,5.963296527,success,failure
1826,Meizu,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3095.0,131.0,2015,791,4.01259206,4.860122434,success,failure
1827,Meizu,Android,12.83,yes,no,20.7,5.0,16.0,4.0,3150.0,149.0,2015,944,4.794219064,5.341137364,failure,failure
1828,Meizu,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3095.0,149.0,2015,725,4.568609931,5.304050898,success,failure
1830,Meizu,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2500.0,128.0,2015,629,4.388505601,4.604169686,success,failure
1833,Meizu,Android,12.73,no,no,8.0,2.0,16.0,4.0,2400.0,143.0,2013,878,4.688959712,5.914502506,success,failure
1834,Micromax,Android,12.7,yes,no,8.0,5.0,16.0,4.0,4000.0,151.0,2017,664,4.217004575,4.608962984,success,failure
1835,Micromax,Android,12.83,yes,no,13.0,5.0,32.0,4.0,4000.0,162.0,2017,607,4.427716761,4.948334268,success,failure
1836,Micromax,Android,10.16,yes,no,2.0,0.3,16.0,4.0,1300.0,120.0,2017,645,3.122364924,3.907412393,success,failure
1837,Micromax,Android,12.83,yes,no,13.0,13.0,128.0,4.0,3200.0,164.0,2017,879,4.797607077,5.885270351,success,failure
1838,Micromax,Android,10.29,yes,no,5.0,2.0,32.0,4.0,1800.0,140.0,2017,742,3.886089623,4.084462562,success,failure
1839,Micromax,Android,12.83,yes,no,8.0,5.0,32.0,4.0,3000.0,151.0,2017,859,4.019980147,4.619960271,success,failure
1840,Micromax,Android,12.7,yes,no,8.0,2.0,32.0,4.0,4000.0,151.0,2017,868,3.971234865,4.510969391,success,failure
1841,Micromax,Android,10.29,yes,no,5.0,2.0,32.0,4.0,1800.0,151.0,2017,808,3.804660487,4.38152651,success,failure
1842,Micromax,Android,10.29,yes,no,5.0,2.0,32.0,4.0,1800.0,156.0,2016,901,3.798182189,4.257738109,failure,failure
1843,Micromax,Android,10.16,yes,no,5.0,2.0,32.0,4.0,1600.0,159.0,2016,564,3.831680253,4.084462562,success,success
1844,Micromax,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2000.0,165.0,2016,958,4.050392675,4.277360322,failure,failure
1845,Micromax,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2000.0,151.0,2016,562,3.948162052,4.374624305,success,success
1846,Micromax,Android,15.24,yes,no,8.0,5.0,32.0,4.0,3000.0,159.0,2016,883,4.032823706,4.601362948,success,failure
1847,Micromax,Android,12.7,no,no,5.0,2.0,32.0,4.0,2000.0,159.0,2016,1026,3.71210758,3.90459549,failure,failure
1848,Micromax,Android,12.83,no,no,8.0,5.0,32.0,4.0,2500.0,159.0,2016,999,4.182660643,4.272490748,failure,failure
1849,Micromax,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2500.0,159.0,2016,617,4.296060166,4.606669062,success,failure
1850,Micromax,Android,10.29,yes,no,5.0,5.0,32.0,4.0,1750.0,159.0,2016,962,3.909820582,4.615912283,failure,failure
1851,Micromax,Android,12.83,no,no,8.0,5.0,16.0,4.0,2500.0,159.0,2016,1073,4.148674907,4.380650688,failure,failure
1852,Micromax,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,159.0,2016,683,4.564035643,5.186211933,success,failure
1853,Micromax,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3000.0,162.0,2016,736,4.44370952,4.508438997,success,failure
1854,Micromax,Android,12.7,no,no,5.0,2.0,32.0,4.0,3000.0,143.0,2015,750,4.325985244,5.132085671,success,failure
1855,Micromax,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2100.0,128.0,2015,992,4.11887456,4.857328702,failure,failure
1856,Micromax,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2500.0,145.0,2015,1031,4.429387206,5.007831367,failure,failure
1857,Micromax,Android,10.34,yes,no,8.0,5.0,32.0,4.0,2000.0,143.0,2015,704,4.037950562,4.506785284,success,failure
1858,Micromax,Android,12.7,no,no,13.0,5.0,16.0,4.0,2500.0,143.0,2015,725,4.378144107,4.802051894,success,failure
1859,Micromax,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2000.0,155.0,2015,567,3.965374181,4.07090533,success,success
1860,Micromax,Android,12.75,yes,no,13.0,5.0,16.0,4.0,2900.0,143.0,2015,747,4.477109516,5.122772794,success,failure
